kind	width	height	shape	orientation	percent	across	requested	fill	layout	root	letter_jump	dialog
width	1800	1385	backdrop	landscape	25	4	4.00000000000	450	tv	125	shown	fixed
width	1800	1385	smallBackdrop	landscape	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1800	1385	square	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1800	1385	banner	landscape	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1800	1385	mixedPortrait	landscape	14.275517	7	4.00000000000	450	tv	125	shown	fixed
width	1800	1385	mixedSquare	landscape	21.413276	4	4.00000000000	450	tv	125	shown	fixed
width	1800	1385	mixedBackdrop	landscape	38.068047	2	4.00000000000	450	tv	125	shown	fixed
width	1800	1800	portrait	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1800	backdrop	landscape	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1800	1800	smallBackdrop	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1800	square	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1800	banner	landscape	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1800	1800	mixedPortrait	landscape	10.278373	9	4.00000000000	450	mobile	90	shown	fixed
width	1800	1800	mixedSquare	landscape	15.417559	6	4.00000000000	450	mobile	90	shown	fixed
width	1800	1800	mixedBackdrop	landscape	27.408994	3	4.00000000000	450	mobile	90	shown	fixed
width	1800	1800	portrait	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1800	backdrop	landscape	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1800	1800	smallBackdrop	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1800	square	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1800	banner	landscape	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1800	1800	mixedPortrait	landscape	10.620985	9	4.00000000000	450	desktop	93	shown	fixed
width	1800	1800	mixedSquare	landscape	15.931478	6	4.00000000000	450	desktop	93	shown	fixed
width	1800	1800	mixedBackdrop	landscape	28.322627	3	4.00000000000	450	desktop	93	shown	fixed
width	1800	1800	portrait	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1800	1800	backdrop	landscape	25	4	4.00000000000	450	tv	125	shown	fixed
width	1800	1800	smallBackdrop	landscape	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1800	1800	square	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1800	1800	banner	landscape	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1800	1800	mixedPortrait	landscape	14.275517	7	4.00000000000	450	tv	125	shown	fixed
width	1800	1800	mixedSquare	landscape	21.413276	4	4.00000000000	450	tv	125	shown	fixed
width	1800	1800	mixedBackdrop	landscape	38.068047	2	4.00000000000	450	tv	125	shown	fixed
width	1800	1801	portrait	portrait	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1801	backdrop	portrait	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1800	1801	smallBackdrop	portrait	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1801	square	portrait	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1800	1801	banner	portrait	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1800	1801	mixedPortrait	portrait	10.278373	9	4.00000000000	450	mobile	90	shown	fixed
width	1800	1801	mixedSquare	portrait	15.417559	6	4.00000000000	450	mobile	90	shown	fixed
width	1800	1801	mixedBackdrop	portrait	27.408994	3	4.00000000000	450	mobile	90	shown	fixed
width	1800	1801	portrait	portrait	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1801	backdrop	portrait	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1800	1801	smallBackdrop	portrait	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1801	square	portrait	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1800	1801	banner	portrait	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1800	1801	mixedPortrait	portrait	10.620985	9	4.00000000000	450	desktop	93	shown	fixed
width	1800	1801	mixedSquare	portrait	15.931478	6	4.00000000000	450	desktop	93	shown	fixed
width	1800	1801	mixedBackdrop	portrait	28.322627	3	4.00000000000	450	desktop	93	shown	fixed
width	1800	1801	portrait	portrait	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1800	1801	backdrop	portrait	25	4	4.00000000000	450	tv	125	shown	fixed
width	1800	1801	smallBackdrop	portrait	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1800	1801	square	portrait	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1800	1801	banner	portrait	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1800	1801	mixedPortrait	portrait	14.275517	7	4.00000000000	450	tv	125	shown	fixed
width	1800	1801	mixedSquare	portrait	21.413276	4	4.00000000000	450	tv	125	shown	fixed
width	1800	1801	mixedBackdrop	portrait	38.068047	2	4.00000000000	450	tv	125	shown	fixed
width	1801	1385	portrait	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1385	backdrop	landscape	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1801	1385	smallBackdrop	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1385	square	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1385	banner	landscape	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1801	1385	mixedPortrait	landscape	10.272666	9	4.00000000000	450	mobile	90	shown	fixed
width	1801	1385	mixedSquare	landscape	15.408998	6	4.00000000000	450	mobile	90	shown	fixed
width	1801	1385	mixedBackdrop	landscape	27.393775	3	4.00000000000	450	mobile	90	shown	fixed
width	1801	1385	portrait	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1385	backdrop	landscape	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1801	1385	smallBackdrop	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1385	square	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1385	banner	landscape	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1801	1385	mixedPortrait	landscape	10.615088	9	4.00000000000	450	desktop	93	shown	fixed
width	1801	1385	mixedSquare	landscape	15.922632	6	4.00000000000	450	desktop	93	shown	fixed
width	1801	1385	mixedBackdrop	landscape	28.306901	3	4.00000000000	450	desktop	93	shown	fixed
width	1801	1385	portrait	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1801	1385	backdrop	landscape	25	4	4.00000000000	450	tv	125	shown	fixed
width	1801	1385	smallBackdrop	landscape	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1801	1385	square	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1801	1385	banner	landscape	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1801	1385	mixedPortrait	landscape	14.267591	7	4.00000000000	450	tv	125	shown	fixed
width	1801	1385	mixedSquare	landscape	21.401387	4	4.00000000000	450	tv	125	shown	fixed
width	1801	1385	mixedBackdrop	landscape	38.046909	2	4.00000000000	450	tv	125	shown	fixed
width	1801	1386	portrait	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1386	backdrop	landscape	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1801	1386	smallBackdrop	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1386	square	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1386	banner	landscape	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1801	1386	mixedPortrait	landscape	10.272666	9	4.00000000000	450	mobile	90	shown	fixed
width	1801	1386	mixedSquare	landscape	15.408998	6	4.00000000000	450	mobile	90	shown	fixed
width	1801	1386	mixedBackdrop	landscape	27.393775	3	4.00000000000	450	mobile	90	shown	fixed
width	1801	1386	portrait	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1386	backdrop	landscape	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1801	1386	smallBackdrop	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1386	square	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1386	banner	landscape	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1801	1386	mixedPortrait	landscape	10.615088	9	4.00000000000	450	desktop	93	shown	fixed
width	1801	1386	mixedSquare	landscape	15.922632	6	4.00000000000	450	desktop	93	shown	fixed
width	1801	1386	mixedBackdrop	landscape	28.306901	3	4.00000000000	450	desktop	93	shown	fixed
width	1801	1386	portrait	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1801	1386	backdrop	landscape	25	4	4.00000000000	450	tv	125	shown	fixed
width	1801	1386	smallBackdrop	landscape	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1801	1386	square	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1801	1386	banner	landscape	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1801	1386	mixedPortrait	landscape	14.267591	7	4.00000000000	450	tv	125	shown	fixed
width	1801	1386	mixedSquare	landscape	21.401387	4	4.00000000000	450	tv	125	shown	fixed
width	1801	1386	mixedBackdrop	landscape	38.046909	2	4.00000000000	450	tv	125	shown	fixed
width	1801	1801	portrait	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1801	backdrop	landscape	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1801	1801	smallBackdrop	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1801	square	landscape	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1801	banner	landscape	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1801	1801	mixedPortrait	landscape	10.272666	9	4.00000000000	450	mobile	90	shown	fixed
width	1801	1801	mixedSquare	landscape	15.408998	6	4.00000000000	450	mobile	90	shown	fixed
width	1801	1801	mixedBackdrop	landscape	27.393775	3	4.00000000000	450	mobile	90	shown	fixed
width	1801	1801	portrait	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1801	backdrop	landscape	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1801	1801	smallBackdrop	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1801	square	landscape	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1801	banner	landscape	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1801	1801	mixedPortrait	landscape	10.615088	9	4.00000000000	450	desktop	93	shown	fixed
width	1801	1801	mixedSquare	landscape	15.922632	6	4.00000000000	450	desktop	93	shown	fixed
width	1801	1801	mixedBackdrop	landscape	28.306901	3	4.00000000000	450	desktop	93	shown	fixed
width	1801	1801	portrait	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1801	1801	backdrop	landscape	25	4	4.00000000000	450	tv	125	shown	fixed
width	1801	1801	smallBackdrop	landscape	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1801	1801	square	landscape	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1801	1801	banner	landscape	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1801	1801	mixedPortrait	landscape	14.267591	7	4.00000000000	450	tv	125	shown	fixed
width	1801	1801	mixedSquare	landscape	21.401387	4	4.00000000000	450	tv	125	shown	fixed
width	1801	1801	mixedBackdrop	landscape	38.046909	2	4.00000000000	450	tv	125	shown	fixed
width	1801	1802	portrait	portrait	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1802	backdrop	portrait	20	5	5.00000000000	360	mobile	90	shown	fixed
width	1801	1802	smallBackdrop	portrait	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1802	square	portrait	12.5	8	8.00000000000	225	mobile	90	shown	fixed
width	1801	1802	banner	portrait	33.333333	3	3.00000000030	600	mobile	90	shown	fixed
width	1801	1802	mixedPortrait	portrait	10.272666	9	4.00000000000	450	mobile	90	shown	fixed
width	1801	1802	mixedSquare	portrait	15.408998	6	4.00000000000	450	mobile	90	shown	fixed
width	1801	1802	mixedBackdrop	portrait	27.393775	3	4.00000000000	450	mobile	90	shown	fixed
width	1801	1802	portrait	portrait	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1802	backdrop	portrait	20	5	5.00000000000	360	desktop	93	shown	fixed
width	1801	1802	smallBackdrop	portrait	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1802	square	portrait	12.5	8	8.00000000000	225	desktop	93	shown	fixed
width	1801	1802	banner	portrait	33.333333	3	3.00000000030	600	desktop	93	shown	fixed
width	1801	1802	mixedPortrait	portrait	10.615088	9	4.00000000000	450	desktop	93	shown	fixed
width	1801	1802	mixedSquare	portrait	15.922632	6	4.00000000000	450	desktop	93	shown	fixed
width	1801	1802	mixedBackdrop	portrait	28.306901	3	4.00000000000	450	desktop	93	shown	fixed
width	1801	1802	portrait	portrait	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1801	1802	backdrop	portrait	25	4	4.00000000000	450	tv	125	shown	fixed
width	1801	1802	smallBackdrop	portrait	12.5	8	8.00000000000	225	tv	125	shown	fixed
width	1801	1802	square	portrait	16.666667	6	5.99999999880	300	tv	125	shown	fixed
width	1801	1802	banner	portrait	33.333333	3	3.00000000030	600	tv	125	shown	fixed
width	1801	1802	mixedPortrait	portrait	14.267591	7	4.00000000000	450	tv	125	shown	fixed
width	1801	1802	mixedSquare	portrait	21.401387	4	4.00000000000	450	tv	125	shown	fixed
width	1801	1802	mixedBackdrop	portrait	38.046909	2	4.00000000000	450	tv	125	shown	fixed
width	1919	1476	portrait	landscape	12.5	8	8.00000000000	240	mobile	90	shown	fixed
width	1919	1476	backdrop	landscape	20	5	5.00000000000	384	mobile	90	shown	fixed
width	1919	1476	smallBackdrop	landscape	12.5	8	8.00000000000	240	mobile	90	shown	fixed
width	1919	1476	square	landscape	12.5	8	8.00000000000	240	mobile	90	shown	fixed
width	1919	1476	banner	landscape	33.333333	3	3.00000000030	640	mobile	90	shown	fixed
width	1919	1476	mixedPortrait	landscape	9.640996	10	4.00000000000	480	mobile	90	shown	fixed
width	1919	1476	mixedSquare	landscape	14.461493	6	4.00000000000	480	mobile	90	shown	fixed
width	1919	1476	mixedBackdrop	landscape	25.709322	3	4.00000000000	480	mobile	90	shown	fixed
width	1919	1476	portrait	landscape	12.5	8	8.00000000000	240	desktop	93	shown	fixed
width	1919	1476	backdrop	landscape	20	5	5.00000000000	384	desktop	93	shown	fixed
width	1919	1476	smallBackdrop	landscape	12.5	8	8.00000000000	240	desktop	93	shown	fixed
width	1919	1476	square	landscape	12.5	8	8.00000000000	240	desktop	93	shown	fixed
width	1919	1476	banner	landscape	33.333333	3	3.00000000030	640	desktop	93	shown	fixed
width	1919	1476	mixedPortrait	landscape	9.962362	10	4.00000000000	480	desktop	93	shown	fixed
width	1919	1476	mixedSquare	landscape	14.943543	6	4.00000000000	480	desktop	93	shown	fixed
width	1919	1476	mixedBackdrop	landscape	26.566299	3	4.00000000000	480	desktop	93	shown	fixed
width	1919	1476	portrait	landscape	16.666667	6	5.99999999880	320	tv	125	shown	fixed
width	1919	1476	backdrop	landscape	25	4	4.00000000000	480	tv	125	shown	fixed
width	1919	1476	smallBackdrop	landscape	12.5	8	8.00000000000	240	tv	125	shown	fixed
width	1919	1476	square	landscape	16.666667	6	5.99999999880	320	tv	125	shown	fixed
width	1919	1476	banner	landscape	33.333333	3	3.00000000030	640	tv	125	shown	fixed
width	1919	1476	mixedPortrait	landscape	13.390272	7	4.00000000000	480	tv	125	shown	fixed
width	1919	1476	mixedSquare	landscape	20.085408	4	4.00000000000	480	tv	125	shown	fixed
width	1919	1476	mixedBackdrop	landscape	35.707391	2	4.00000000000	480	tv	125	shown	fixed
width	1919	1477	portrait	landscape	12.5	8	8.00000000000	240	mobile	90	shown	fixed
width	1919	1477	backdrop	landscape	20	5	5.00000000000	384	mobile	90	shown	fixed
width	1919	1477	smallBackdrop	landscape	12.5	8	8.00000000000	240	mobile	90	shown	fixed
width	1919	1477	square	landscape	12.5	8	8.00000000000	240	mobile	90	shown	fixed
width	1919	1477	banner	landscape	33.333333	3	3.00000000030	640	mobile	90	shown	fixed
width	1919	1477	mixedPortrait	landscape	9.640996	10	4.00000000000	480	mobile	90	shown	fixed
width	1919	1477	mixedSquare	landscape	14.461493	6	4.00000000000	480	mobile	90	shown	fixed
width	1919	1477	mixedBackdrop	landscape	25.709322	3	4.00000000000	480	mobile	90	shown	fixed
width	1919	1477	portrait	landscape	12.5	8	8.00000000000	240	desktop	93	shown	fixed
width	1919	1477	backdrop	landscape	20	5	5.00000000000	384	desktop	93	shown	fixed
width	1919	1477	smallBackdrop	landscape	12.5	8	8.00000000000	240	desktop	93	shown	fixed
width	1919	1477	square	landscape	12.5	8	8.00000000000	240	desktop	93	shown	fixed
width	1919	1477	banner	landscape	33.333333	3	3.00000000030	640	desktop	93	shown	fixed
width	1919	1477	mixedPortrait	landscape	9.962362	10	4.00000000000	480	desktop	93	shown	fixed
width	1919	1477	mixedSquare	landscape	14.943543	6	4.00000000000	480	desktop	93	shown	fixed
width	1919	1477	mixedBackdrop	landscape	26.566299	3	4.00000000000	480	desktop	93	shown	fixed
width	1919	1477	portrait	landscape	16.666667	6	5.99999999880	320	tv	125	shown	fixed
width	1919	1477	backdrop	landscape	25	4	4.00000000000	480	tv	125	shown	fixed
width	1919	1477	smallBackdrop	landscape	12.5	8	8.00000000000	240	tv	125	shown	fixed
width	1919	1477	square	landscape	16.666667	6	5.99999999880	320	tv	125	shown	fixed
width	1919	1477	banner	landscape	33.333333	3	3.00000000030	640	tv	125	shown	fixed
width	1919	1477	mixedPortrait	landscape	13.390272	7	4.00000000000	480	tv	125	shown	fixed
width	1919	1477	mixedSquare	landscape	20.085408	4	4.00000000000	480	tv	125	shown	fixed
width	1919	1477	mixedBackdrop	landscape	35.707391	2	4.00000000000	480	tv	125	shown	fixed
width	1919	1919	portrait	landscape	12.5	8	8.00000000000	240	mobile	90	shown	fixed
width	1919	1919	backdrop	landscape	20	5	5.00000000000	384	mobile	90	shown	fixed
width	1919	1919	smallBackdrop	landscape	12.5	8	8.00000000000	240	mobile	90	shown	fixed
width	1919	1919	square	landscape	12.5	8	8.00000000000	240	mobile	90	shown	fixed
width	1919	1919	banner	landscape	33.333333	3	3.00000000030	640	mobile	90	shown	fixed
width	1919	1919	mixedPortrait	landscape	9.640996	10	4.00000000000	480	mobile	90	shown	fixed
width	1919	1919	mixedSquare	landscape	14.461493	6	4.00000000000	480	mobile	90	shown	fixed
width	1919	1919	mixedBackdrop	landscape	25.709322	3	4.00000000000	480	mobile	90	shown	fixed
width	1919	1919	portrait	landscape	12.5	8	8.00000000000	240	desktop	93	shown	fixed
width	1919	1919	backdrop	landscape	20	5	5.00000000000	384	desktop	93	shown	fixed
width	1919	1919	smallBackdrop	landscape	12.5	8	8.00000000000	240	desktop	93	shown	fixed
width	1919	1919	square	landscape	12.5	8	8.00000000000	240	desktop	93	shown	fixed
width	1919	1919	banner	landscape	33.333333	3	3.00000000030	640	desktop	93	shown	fixed
width	1919	1919	mixedPortrait	landscape	9.962362	10	4.00000000000	480	desktop	93	shown	fixed
width	1919	1919	mixedSquare	landscape	14.943543	6	4.00000000000	480	desktop	93	shown	fixed
width	1919	1919	mixedBackdrop	landscape	26.566299	3	4.00000000000	480	desktop	93	shown	fixed
width	1919	1919	portrait	landscape	16.666667	6	5.99999999880	320	tv	125	shown	fixed
width	1919	1919	backdrop	landscape	25	4	4.00000000000	480	tv	125	shown	fixed
width	1919	1919	smallBackdrop	landscape	12.5	8	8.00000000000	240	tv	125	shown	fixed
width	1919	1919	square	landscape	16.666667	6	5.99999999880	320	tv	125	shown	fixed
width	1919	1919	banner	landscape	33.333333	3	3.00000000030	640	tv	125	shown	fixed
width	1919	1919	mixedPortrait	landscape	13.390272	7	4.00000000000	480	tv	125	shown	fixed
width	1919	1919	mixedSquare	landscape	20.085408	4	4.00000000000	480	tv	125	shown	fixed
